t,datetime_utc,datetime_est,o,h,l,c,v
1788461100,2026-09-03 18:45:00,2026-09-03 14:45:00,4481.59,4482.66,4481.18,4481.41,434
1788461160,2026-09-03 18:46:00,2026-09-03 14:46:00,4481.42,4482.08,4481.42,4481.83,348
1788461220,2026-09-03 18:47:00,2026-09-03 14:47:00,4481.81,4482.77,4481.75,4482.31,301
1788461280,2026-09-03 18:48:00,2026-09-03 14:48:00,4482.33,4482.43,4478.01,4478.01,471
1788461340,2026-09-03 18:49:00,2026-09-03 14:49:00,4478.04,4479.27,4477.77,4478.84,468
1788461400,2026-09-03 18:50:00,2026-09-03 14:50:00,4478.83,4478.96,4477.46,4477.86,547
1788461460,2026-09-03 18:51:00,2026-09-03 14:51:00,4477.87,4479.35,4477.72,4478.67,471
1788461520,2026-09-03 18:52:00,2026-09-03 14:52:00,4478.67,4479.29,4478.34,4478.81,403
1788461580,2026-09-03 18:53:00,2026-09-03 14:53:00,4478.8,4478.83,4476.26,4476.3,429
1788461640,2026-09-03 18:54:00,2026-09-03 14:54:00,4476.31,4476.44,4475.55,4475.57,481
1788461700,2026-09-03 18:55:00,2026-09-03 14:55:00,4475.59,4475.93,4474.11,4475.9,616
1788461760,2026-09-03 18:56:00,2026-09-03 14:56:00,4475.89,4476.42,4474.26,4474.7,431
1788461820,2026-09-03 18:57:00,2026-09-03 14:57:00,4474.76,4475.85,4474.75,4475.75,435
1788461880,2026-09-03 18:58:00,2026-09-03 14:58:00,4475.73,4475.75,4474.88,4475.24,516
1788461940,2026-09-03 18:59:00,2026-09-03 14:59:00,4475.25,4475.54,4474.32,4475.26,489
1788462000,2026-09-03 19:00:00,2026-09-03 15:00:00,4475.23,4476.17,4474.48,4476.17,615
1788462060,2026-09-03 19:01:00,2026-09-03 15:01:00,4476.19,4476.54,4474.9,4475.6,469
1788462120,2026-09-03 19:02:00,2026-09-03 15:02:00,4475.62,4475.68,4473.94,4474.63,488
1788462180,2026-09-03 19:03:00,2026-09-03 15:03:00,4474.61,4475.21,4474.38,4475.01,388
1788462240,2026-09-03 19:04:00,2026-09-03 15:04:00,4475.03,4475.33,4474.28,4474.67,466
1788462300,2026-09-03 19:05:00,2026-09-03 15:05:00,4474.69,4475.85,4474.42,4475.66,453
1788462360,2026-09-03 19:06:00,2026-09-03 15:06:00,4475.66,4476.24,4474.95,4475.23,477
1788462420,2026-09-03 19:07:00,2026-09-03 15:07:00,4475.23,4476.4,4474.61,4475.7,355
1788462480,2026-09-03 19:08:00,2026-09-03 15:08:00,4475.69,4475.69,4474.25,4474.46,359
1788462540,2026-09-03 19:09:00,2026-09-03 15:09:00,4474.48,4476.37,4474.04,4476.31,351
1788462600,2026-09-03 19:10:00,2026-09-03 15:10:00,4476.3,4476.99,4475.58,4475.97,420
1788462660,2026-09-03 19:11:00,2026-09-03 15:11:00,4476.02,4476.99,4475.38,4475.81,498
1788462720,2026-09-03 19:12:00,2026-09-03 15:12:00,4475.81,4475.94,4474.89,4475.15,519
1788462780,2026-09-03 19:13:00,2026-09-03 15:13:00,4475.13,4475.16,4472.98,4473.07,534
1788462840,2026-09-03 19:14:00,2026-09-03 15:14:00,4473.07,4474.77,4473.02,4474.55,607
1788462900,2026-09-03 19:15:00,2026-09-03 15:15:00,4474.54,4475.48,4474.26,4475.06,448
1788462960,2026-09-03 19:16:00,2026-09-03 15:16:00,4475.04,4476.41,4474.6,4475.0,445
1788463020,2026-09-03 19:17:00,2026-09-03 15:17:00,4475.02,4475.1,4474.1,4474.39,418
1788463080,2026-09-03 19:18:00,2026-09-03 15:18:00,4474.32,4476.6,4474.15,4476.49,340
1788463140,2026-09-03 19:19:00,2026-09-03 15:19:00,4476.47,4476.72,4475.5,4476.28,420
1788463200,2026-09-03 19:20:00,2026-09-03 15:20:00,4476.3,4476.45,4474.82,4475.33,440
1788463260,2026-09-03 19:21:00,2026-09-03 15:21:00,4475.32,4476.06,4474.22,4475.38,508
1788463320,2026-09-03 19:22:00,2026-09-03 15:22:00,4475.36,4475.68,4474.8,4475.54,517
1788463380,2026-09-03 19:23:00,2026-09-03 15:23:00,4475.53,4475.66,4474.61,4474.85,454
1788463440,2026-09-03 19:24:00,2026-09-03 15:24:00,4474.86,4475.95,4474.27,4474.33,443
1788463500,2026-09-03 19:25:00,2026-09-03 15:25:00,4474.32,4474.33,4472.74,4473.09,375
1788463560,2026-09-03 19:26:00,2026-09-03 15:26:00,4473.14,4474.17,4473.01,4473.99,351
1788463620,2026-09-03 19:27:00,2026-09-03 15:27:00,4474.0,4474.83,4473.8,4474.38,316
1788463680,2026-09-03 19:28:00,2026-09-03 15:28:00,4474.38,4475.07,4474.24,4475.0,352
1788463740,2026-09-03 19:29:00,2026-09-03 15:29:00,4474.96,4475.92,4474.84,4475.89,380
1788463800,2026-09-03 19:30:00,2026-09-03 15:30:00,4475.87,4477.7,4475.07,4475.07,583
1788463860,2026-09-03 19:31:00,2026-09-03 15:31:00,4475.05,4475.94,4475.05,4475.28,460
1788463920,2026-09-03 19:32:00,2026-09-03 15:32:00,4475.26,4476.13,4475.05,4475.97,323
1788463980,2026-09-03 19:33:00,2026-09-03 15:33:00,4475.96,4476.14,4475.04,4475.44,431
1788464040,2026-09-03 19:34:00,2026-09-03 15:34:00,4475.45,4475.45,4474.16,4474.16,417
1788464100,2026-09-03 19:35:00,2026-09-03 15:35:00,4474.14,4475.39,4474.12,4475.19,420
1788464160,2026-09-03 19:36:00,2026-09-03 15:36:00,4475.18,4475.23,4474.54,4475.08,331
1788464220,2026-09-03 19:37:00,2026-09-03 15:37:00,4475.09,4476.15,4474.75,4476.15,324
1788464280,2026-09-03 19:38:00,2026-09-03 15:38:00,4476.12,4476.27,4475.37,4475.93,347
1788464340,2026-09-03 19:39:00,2026-09-03 15:39:00,4475.93,4475.93,4474.3,4475.34,375
1788464400,2026-09-03 19:40:00,2026-09-03 15:40:00,4475.38,4476.41,4475.38,4476.06,444
1788464460,2026-09-03 19:41:00,2026-09-03 15:41:00,4476.06,4478.35,4476.06,4478.35,403
1788464520,2026-09-03 19:42:00,2026-09-03 15:42:00,4478.37,4478.87,4477.94,4478.21,386
1788464580,2026-09-03 19:43:00,2026-09-03 15:43:00,4478.26,4478.46,4477.68,4477.95,291
1788464640,2026-09-03 19:44:00,2026-09-03 15:44:00,4477.94,4477.97,4477.28,4477.65,313
1788464700,2026-09-03 19:45:00,2026-09-03 15:45:00,4477.65,4479.64,4477.62,4479.63,362
1788464760,2026-09-03 19:46:00,2026-09-03 15:46:00,4479.63,4480.83,4479.1,4480.81,383
1788464820,2026-09-03 19:47:00,2026-09-03 15:47:00,4480.79,4480.85,4479.34,4479.45,377
1788464880,2026-09-03 19:48:00,2026-09-03 15:48:00,4479.47,4480.42,4479.4,4480.12,406
1788464940,2026-09-03 19:49:00,2026-09-03 15:49:00,4480.13,4480.37,4479.35,4479.49,442
1788465000,2026-09-03 19:50:00,2026-09-03 15:50:00,4479.54,4479.54,4477.7,4478.67,521
1788465060,2026-09-03 19:51:00,2026-09-03 15:51:00,4478.69,4479.28,4478.02,4478.69,617
1788465120,2026-09-03 19:52:00,2026-09-03 15:52:00,4478.69,4479.45,4477.67,4477.69,578
1788465180,2026-09-03 19:53:00,2026-09-03 15:53:00,4477.67,4477.79,4476.73,4477.05,385
1788465240,2026-09-03 19:54:00,2026-09-03 15:54:00,4477.04,4477.95,4476.9,4477.85,435
1788465300,2026-09-03 19:55:00,2026-09-03 15:55:00,4477.87,4478.73,4477.24,4478.06,494
1788465360,2026-09-03 19:56:00,2026-09-03 15:56:00,4478.07,4478.13,4476.9,4477.43,472
1788465420,2026-09-03 19:57:00,2026-09-03 15:57:00,4477.47,4478.67,4477.31,4478.13,488
1788465480,2026-09-03 19:58:00,2026-09-03 15:58:00,4478.18,4478.71,4474.49,4474.49,562
1788465540,2026-09-03 19:59:00,2026-09-03 15:59:00,4474.46,4475.32,4473.29,4475.22,864
1788465600,2026-09-03 20:00:00,2026-09-03 16:00:00,4475.29,4475.68,4471.78,4472.49,658
1788465660,2026-09-03 20:01:00,2026-09-03 16:01:00,4472.49,4474.03,4472.48,4473.8,421
1788465720,2026-09-03 20:02:00,2026-09-03 16:02:00,4473.8,4473.89,4472.06,4472.35,321
1788465780,2026-09-03 20:03:00,2026-09-03 16:03:00,4472.35,4472.71,4471.81,4471.86,320
1788465840,2026-09-03 20:04:00,2026-09-03 16:04:00,4471.83,4472.6,4471.55,4472.01,336
1788465900,2026-09-03 20:05:00,2026-09-03 16:05:00,4472.0,4472.71,4471.78,4472.71,188
1788465960,2026-09-03 20:06:00,2026-09-03 16:06:00,4472.71,4472.72,4471.77,4472.34,221
1788466020,2026-09-03 20:07:00,2026-09-03 16:07:00,4472.35,4472.78,4471.69,4472.69,203
1788466080,2026-09-03 20:08:00,2026-09-03 16:08:00,4472.7,4473.54,4472.45,4473.54,198
1788466140,2026-09-03 20:09:00,2026-09-03 16:09:00,4473.54,4473.67,4473.1,4473.1,186
1788466200,2026-09-03 20:10:00,2026-09-03 16:10:00,4473.1,4473.32,4472.9,4473.0,197
1788466260,2026-09-03 20:11:00,2026-09-03 16:11:00,4473.0,4473.19,4472.17,4472.17,202
1788466320,2026-09-03 20:12:00,2026-09-03 16:12:00,4472.18,4472.99,4472.17,4472.99,171
1788466380,2026-09-03 20:13:00,2026-09-03 16:13:00,4473.02,4473.02,4471.71,4472.45,169
1788466440,2026-09-03 20:14:00,2026-09-03 16:14:00,4472.46,4472.51,4471.79,4471.92,208
1788466500,2026-09-03 20:15:00,2026-09-03 16:15:00,4471.91,4472.0,4470.57,4470.73,296
1788466560,2026-09-03 20:16:00,2026-09-03 16:16:00,4470.71,4470.96,4470.52,4470.8,202
1788466620,2026-09-03 20:17:00,2026-09-03 16:17:00,4470.8,4471.01,4470.66,4470.81,146
1788466680,2026-09-03 20:18:00,2026-09-03 16:18:00,4470.79,4471.85,4470.72,4471.29,178
1788466740,2026-09-03 20:19:00,2026-09-03 16:19:00,4471.26,4471.41,4471.02,4471.07,238
1788466800,2026-09-03 20:20:00,2026-09-03 16:20:00,4471.07,4471.4,4470.98,4470.99,161
1788466860,2026-09-03 20:21:00,2026-09-03 16:21:00,4471.0,4471.37,4470.76,4471.19,182
1788466920,2026-09-03 20:22:00,2026-09-03 16:22:00,4471.18,4471.2,4470.71,4470.73,146
1788466980,2026-09-03 20:23:00,2026-09-03 16:23:00,4470.76,4471.33,4470.76,4471.31,172
1788467040,2026-09-03 20:24:00,2026-09-03 16:24:00,4471.31,4471.36,4470.66,4470.92,183
1788467100,2026-09-03 20:25:00,2026-09-03 16:25:00,4470.92,4472.03,4470.87,4471.99,182
1788467160,2026-09-03 20:26:00,2026-09-03 16:26:00,4472.02,4472.45,4471.9,4471.99,174
1788467220,2026-09-03 20:27:00,2026-09-03 16:27:00,4472.02,4472.13,4471.65,4471.81,147
1788467280,2026-09-03 20:28:00,2026-09-03 16:28:00,4471.81,4472.46,4471.81,4472.11,173
1788467340,2026-09-03 20:29:00,2026-09-03 16:29:00,4472.1,4472.57,4471.61,4471.75,205
1788467400,2026-09-03 20:30:00,2026-09-03 16:30:00,4471.76,4472.3,4471.38,4472.25,224
1788467460,2026-09-03 20:31:00,2026-09-03 16:31:00,4472.27,4472.51,4472.2,4472.23,162
1788467520,2026-09-03 20:32:00,2026-09-03 16:32:00,4472.24,4472.41,4472.05,4472.31,135
1788467580,2026-09-03 20:33:00,2026-09-03 16:33:00,4472.31,4472.4,4472.05,4472.2,140
1788467640,2026-09-03 20:34:00,2026-09-03 16:34:00,4472.19,4472.31,4472.1,4472.23,107
1788467700,2026-09-03 20:35:00,2026-09-03 16:35:00,4472.23,4472.69,4471.76,4471.91,204
1788467760,2026-09-03 20:36:00,2026-09-03 16:36:00,4471.9,4472.63,4471.86,4472.6,155
1788467820,2026-09-03 20:37:00,2026-09-03 16:37:00,4472.61,4472.64,4471.45,4471.54,146
1788467880,2026-09-03 20:38:00,2026-09-03 16:38:00,4471.53,4471.73,4471.06,4471.61,228
1788467940,2026-09-03 20:39:00,2026-09-03 16:39:00,4471.61,4471.73,4471.31,4471.63,137
1788468000,2026-09-03 20:40:00,2026-09-03 16:40:00,4471.56,4471.65,4471.16,4471.45,131
1788468060,2026-09-03 20:41:00,2026-09-03 16:41:00,4471.47,4472.15,4471.37,4471.97,87
1788468120,2026-09-03 20:42:00,2026-09-03 16:42:00,4472.0,4472.74,4471.93,4472.66,120
1788468180,2026-09-03 20:43:00,2026-09-03 16:43:00,4472.66,4472.8,4472.66,4472.73,70
1788468240,2026-09-03 20:44:00,2026-09-03 16:44:00,4472.77,4472.81,4472.09,4472.43,98
1788468300,2026-09-03 20:45:00,2026-09-03 16:45:00,4472.38,4472.42,4471.7,4471.86,154
1788468360,2026-09-03 20:46:00,2026-09-03 16:46:00,4471.86,4472.29,4471.67,4471.89,113
1788468420,2026-09-03 20:47:00,2026-09-03 16:47:00,4471.86,4472.24,4471.79,4472.13,99
1788468480,2026-09-03 20:48:00,2026-09-03 16:48:00,4472.21,4473.02,4472.21,4472.82,105
1788468540,2026-09-03 20:49:00,2026-09-03 16:49:00,4472.85,4473.12,4472.69,4472.76,115
1788468600,2026-09-03 20:50:00,2026-09-03 16:50:00,4472.73,4473.67,4472.71,4472.98,140
1788468660,2026-09-03 20:51:00,2026-09-03 16:51:00,4472.92,4473.98,4472.8,4473.46,101
1788468720,2026-09-03 20:52:00,2026-09-03 16:52:00,4473.42,4473.49,4472.56,4472.74,83
1788468780,2026-09-03 20:53:00,2026-09-03 16:53:00,4472.7,4473.05,4472.64,4472.96,53
1788468840,2026-09-03 20:54:00,2026-09-03 16:54:00,4472.92,4473.64,4472.86,4473.47,130
1788468900,2026-09-03 20:55:00,2026-09-03 16:55:00,4473.45,4473.75,4472.97,4473.67,116
1788468960,2026-09-03 20:56:00,2026-09-03 16:56:00,4473.74,4473.86,4473.16,4473.21,118
1788469020,2026-09-03 20:57:00,2026-09-03 16:57:00,4473.2,4473.65,4472.8,4473.25,142
1788469080,2026-09-03 20:58:00,2026-09-03 16:58:00,4473.23,4473.55,4472.99,4473.02,91
1788469140,2026-09-03 20:59:00,2026-09-03 16:59:00,4472.99,4473.3,4472.43,4472.91,152
1788472800,2026-09-03 22:00:00,2026-09-03 18:00:00,4470.83,4477.68,4470.83,4473.92,420
1788472860,2026-09-03 22:01:00,2026-09-03 18:01:00,4474.06,4476.23,4473.23,4476.12,363
1788472920,2026-09-03 22:02:00,2026-09-03 18:02:00,4476.0,4477.13,4475.1,4476.77,228
1788472980,2026-09-03 22:03:00,2026-09-03 18:03:00,4476.73,4477.2,4476.43,4476.81,225
1788473040,2026-09-03 22:04:00,2026-09-03 18:04:00,4476.85,4477.18,4475.93,4476.39,177
1788473100,2026-09-03 22:05:00,2026-09-03 18:05:00,4476.35,4477.32,4475.53,4476.82,171
1788473160,2026-09-03 22:06:00,2026-09-03 18:06:00,4476.85,4476.94,4476.22,4476.68,110
1788473220,2026-09-03 22:07:00,2026-09-03 18:07:00,4476.67,4476.7,4475.75,4476.16,107
1788473280,2026-09-03 22:08:00,2026-09-03 18:08:00,4476.15,4476.15,4475.47,4475.57,128
1788473340,2026-09-03 22:09:00,2026-09-03 18:09:00,4475.56,4475.94,4475.52,4475.75,51
1788473400,2026-09-03 22:10:00,2026-09-03 18:10:00,4475.73,4475.91,4475.56,4475.7,98
1788473460,2026-09-03 22:11:00,2026-09-03 18:11:00,4475.71,4475.76,4474.46,4474.51,218
1788473520,2026-09-03 22:12:00,2026-09-03 18:12:00,4474.45,4476.33,4474.37,4476.08,196
1788473580,2026-09-03 22:13:00,2026-09-03 18:13:00,4476.13,4476.67,4475.79,4475.8,188
1788473640,2026-09-03 22:14:00,2026-09-03 18:14:00,4475.83,4478.38,4475.8,4478.2,196
1788473700,2026-09-03 22:15:00,2026-09-03 18:15:00,4478.15,4478.44,4477.39,4477.51,183
1788473760,2026-09-03 22:16:00,2026-09-03 18:16:00,4477.44,4477.48,4476.97,4477.29,119
1788473820,2026-09-03 22:17:00,2026-09-03 18:17:00,4477.29,4477.71,4477.2,4477.2,126
1788473880,2026-09-03 22:18:00,2026-09-03 18:18:00,4477.19,4478.76,4477.14,4478.6,161
1788473940,2026-09-03 22:19:00,2026-09-03 18:19:00,4478.55,4478.59,4476.44,4476.65,199
1788474000,2026-09-03 22:20:00,2026-09-03 18:20:00,4476.64,4476.8,4475.63,4475.75,173
1788474060,2026-09-03 22:21:00,2026-09-03 18:21:00,4475.75,4476.14,4475.38,4475.64,140
1788474120,2026-09-03 22:22:00,2026-09-03 18:22:00,4475.64,4475.72,4475.21,4475.23,76
1788474180,2026-09-03 22:23:00,2026-09-03 18:23:00,4475.28,4476.15,4475.18,4475.2,112
1788474240,2026-09-03 22:24:00,2026-09-03 18:24:00,4475.19,4475.45,4474.87,4474.96,88
1788474300,2026-09-03 22:25:00,2026-09-03 18:25:00,4474.96,4475.42,4474.75,4475.27,159
1788474360,2026-09-03 22:26:00,2026-09-03 18:26:00,4475.32,4475.51,4474.84,4475.4,137
1788474420,2026-09-03 22:27:00,2026-09-03 18:27:00,4475.4,4475.69,4474.71,4474.76,118
1788474480,2026-09-03 22:28:00,2026-09-03 18:28:00,4474.78,4475.06,4474.27,4474.27,99
1788474540,2026-09-03 22:29:00,2026-09-03 18:29:00,4474.28,4474.99,4474.22,4474.99,87
1788474600,2026-09-03 22:30:00,2026-09-03 18:30:00,4474.93,4476.6,4474.9,4475.98,208
1788474660,2026-09-03 22:31:00,2026-09-03 18:31:00,4476.0,4476.0,4475.02,4475.02,103
1788474720,2026-09-03 22:32:00,2026-09-03 18:32:00,4475.02,4475.2,4474.19,4474.67,138
1788474780,2026-09-03 22:33:00,2026-09-03 18:33:00,4474.68,4474.98,4474.36,4474.5,126
1788474840,2026-09-03 22:34:00,2026-09-03 18:34:00,4474.5,4475.11,4474.5,4474.85,123
1788474900,2026-09-03 22:35:00,2026-09-03 18:35:00,4474.85,4474.85,4474.08,4474.79,132
1788474960,2026-09-03 22:36:00,2026-09-03 18:36:00,4474.78,4474.93,4474.41,4474.41,97
1788475020,2026-09-03 22:37:00,2026-09-03 18:37:00,4474.4,4474.68,4472.99,4473.05,160
1788475080,2026-09-03 22:38:00,2026-09-03 18:38:00,4473.15,4474.58,4473.15,4474.58,150
1788475140,2026-09-03 22:39:00,2026-09-03 18:39:00,4474.58,4474.66,4472.78,4472.81,222
1788475200,2026-09-03 22:40:00,2026-09-03 18:40:00,4472.81,4476.24,4472.81,4476.21,204
1788475260,2026-09-03 22:41:00,2026-09-03 18:41:00,4476.18,4476.42,4474.89,4475.35,179
1788475320,2026-09-03 22:42:00,2026-09-03 18:42:00,4475.35,4475.39,4472.77,4473.69,178
1788475380,2026-09-03 22:43:00,2026-09-03 18:43:00,4473.64,4473.99,4473.2,4473.57,101
1788475440,2026-09-03 22:44:00,2026-09-03 18:44:00,4473.57,4474.49,4473.5,4473.89,170
1788475500,2026-09-03 22:45:00,2026-09-03 18:45:00,4473.88,4474.19,4473.19,4473.97,160
1788475560,2026-09-03 22:46:00,2026-09-03 18:46:00,4474.03,4474.11,4473.04,4473.05,128
1788475620,2026-09-03 22:47:00,2026-09-03 18:47:00,4473.04,4474.11,4473.04,4473.54,157
1788475680,2026-09-03 22:48:00,2026-09-03 18:48:00,4473.55,4473.69,4471.45,4472.04,221
1788475740,2026-09-03 22:49:00,2026-09-03 18:49:00,4472.06,4474.95,4471.84,4474.41,262
1788475800,2026-09-03 22:50:00,2026-09-03 18:50:00,4474.39,4475.09,4473.69,4473.91,250
1788475860,2026-09-03 22:51:00,2026-09-03 18:51:00,4473.88,4474.61,4473.52,4474.49,204
