timestamp,order_id,position_id,track_id,side,qty,entry_price,exit_price,tp_price,sl_price,duration_sec,gross_pnl,commission,net_pnl,close_reason,balance
2026-09-06 19:13:16.274,360287970300000642,360287970300000639,B,SELL,0.03,4339.23,4339.35,4335.90,4339.35,0.0,-0.36,0.21,-0.57,STOP_LOSS,4936.10
2026-09-06 19:13:16.907,360287970300000668,360287970300000660,B,SELL,0.03,4358.31,4354.98,4354.98,4356.65,0.0,9.99,0.21,9.78,WIN_TP,4945.88
2026-09-06 19:13:16.986,360287970300000685,360287970300000680,B,BUY,0.03,4363.36,4364.19,4366.60,4364.19,0.0,2.49,0.21,2.28,RATCHET_WIN,4948.16
2026-09-06 19:13:17.023,360287970300000710,360287970300000703,B,BUY,0.03,4366.57,4366.36,4369.81,4366.36,0.0,-0.63,0.21,-0.84,STOP_LOSS,4947.32
2026-09-06 19:13:17.043,360287970300000735,360287970300000726,B,BUY,0.03,4370.49,4370.28,4373.73,4370.28,0.0,-0.63,0.21,-0.84,STOP_LOSS,4946.48
2026-09-06 19:13:17.076,360287970300000758,360287970300000750,B,BUY,0.03,4371.64,4372.47,4374.88,4372.47,0.0,2.49,0.21,2.28,RATCHET_WIN,4948.76
2026-09-06 19:13:17.145,360287970300000771,360287970300000768,B,BUY,0.03,4368.90,4368.69,4372.14,4368.69,0.0,-0.63,0.21,-0.84,STOP_LOSS,4947.92
2026-09-06 19:13:17.205,360287970300000784,360287970300000775,B,BUY,0.03,4368.35,4368.14,4371.59,4368.14,0.0,-0.63,0.21,-0.84,STOP_LOSS,4947.08
2026-09-06 19:13:17.561,360287970300000024,360287970300000010,C,BUY,0.03,4423.66,4423.45,4426.90,4423.45,0.0,-0.63,0.21,-0.84,STOP_LOSS,4774.82
2026-09-06 19:13:17.577,360287970300000032,360287970300000018,C,SELL,0.03,4423.57,4420.24,4420.24,4421.90,0.0,9.99,0.21,9.78,WIN_TP,4784.60
2026-09-06 19:13:17.766,360287970300000051,360287970300000046,C,SELL,0.03,4417.98,4418.10,4414.65,4418.10,0.0,-0.36,0.21,-0.57,STOP_LOSS,4784.03
2026-09-06 19:13:17.768,360287970300000059,360287970300000040,C,BUY,0.03,4418.07,4417.86,4421.31,4417.86,0.0,-0.63,0.21,-0.84,STOP_LOSS,4783.19
2026-09-06 19:13:17.878,360287970300000084,360287970300000076,C,BUY,0.03,4420.63,4420.42,4423.87,4420.42,0.0,-0.63,0.21,-0.84,STOP_LOSS,4782.35
2026-09-06 19:13:17.932,360287970300000088,360287970300000082,C,SELL,0.03,4420.54,4420.49,4417.21,4420.49,0.1,0.15,0.21,-0.06,BE_PROTECTED,4782.29
2026-09-06 19:13:18.005,360287970300000117,360287970300000101,C,BUY,0.03,4420.95,4420.74,4424.19,4420.74,0.0,-0.63,0.21,-0.84,STOP_LOSS,4781.45
2026-09-06 19:13:18.103,360287970300000123,360287970300000114,C,SELL,0.03,4420.86,4417.53,4417.53,4419.19,0.1,9.99,0.21,9.78,WIN_TP,4791.23
2026-09-06 19:13:18.170,360287970300000139,360287970300000133,C,BUY,0.03,4416.12,4415.91,4419.36,4415.91,0.0,-0.63,0.21,-0.84,STOP_LOSS,4790.39
2026-09-06 19:13:18.173,360287970300000142,360287970300000138,C,SELL,0.03,4416.03,4415.20,4412.70,4415.20,0.0,2.49,0.21,2.28,RATCHET_WIN,4792.67
2026-09-06 19:13:18.204,360287970300000157,360287970300000147,C,BUY,0.03,4411.18,4410.97,4414.42,4410.97,0.0,-0.63,0.21,-0.84,STOP_LOSS,4791.83
2026-09-06 19:13:18.207,360287970300000160,360287970300000154,C,SELL,0.03,4411.09,4410.26,4407.76,4410.26,0.0,2.49,0.21,2.28,RATCHET_WIN,4794.11
2026-09-06 19:13:18.363,360287970300000181,360287970300000169,C,BUY,0.03,4397.64,4397.43,4400.88,4397.43,0.0,-0.63,0.21,-0.84,STOP_LOSS,4793.27
2026-09-06 19:13:18.371,360287970300000188,360287970300000175,C,SELL,0.03,4397.55,4396.72,4394.22,4396.72,0.0,2.49,0.21,2.28,RATCHET_WIN,4795.55
2026-09-06 19:13:18.444,360287970300000214,360287970300000198,C,BUY,0.03,4397.03,4396.82,4400.27,4396.82,0.0,-0.63,0.21,-0.84,STOP_LOSS,4794.71
2026-09-06 19:13:18.473,360287970300000220,360287970300000205,C,SELL,0.03,4396.94,4393.61,4393.61,4395.27,0.0,9.99,0.21,9.78,WIN_TP,4804.49
2026-09-06 19:13:18.501,360287970300000247,360287970300000240,C,SELL,0.03,4385.02,4385.14,4381.69,4385.14,0.0,-0.36,0.21,-0.57,STOP_LOSS,4803.92
